labels,text
spam,"Tem o seu contrato móvel 11 Mnths? Última Motorola, Nokia etc. todos GRATUITOS! Double Mins & Texto sobre tarifas de laranja. TEXT SIM para chamada de volta, não para remover dos registros."
spam,Você é um vencedor U tem sido especificamente selecionado 2 receber £ 1000 em dinheiro ou um feriado 4* (voos inc) falar a um operador ao vivo 2 reclamação 0871277810810
ham,Fyi I'm going to call you sporadically starting at like &lt;#&gt; bc nós não estamos fazendo esta loucura
ham,Desculpe agora então c ur msg... Yar lor tão ruim coisa... Mas apenas 4 uma noite... Tmr você vai ter uma nova sala 2 dormir em...
ham,"Eu te amo !!! você sabe? você pode sentir isso? faz seu estômago quente? eu quero que ele faça, meu amor ... eu te encontro em seus sonhos, Ahmad ... * adorando beijo*"
ham,Qualidade de reciclagem: Leia duas vezes- As pessoas gastam tempo para ganhar dinheiro e o mesmo dinheiro é gastado para gastar tempo!;-) Boa manhã.. continue sorrindo:-)
ham,"Oito, amanhã em torno &lt;#&gt; é"
ham,Msg me b4 u chamar.
ham,Não pense que você precisa de cartão amarelo para viajar para o Reino Unido. Pergunte a alguém que já foi antes. Se você faz o seu simples &lt;#&gt; reservas
ham,Eu estou bem. espero que você esteja bem. cuidado.
ham,Envie ao grupo de correio para verificar.
ham,Não sei se eu tenho o estômago para isso...
ham,"Hi. Wk foi ok - em buracos agora! sim, por um pouco de corrida. esquece que eu tenho horário de cabeleireiro em quatro, então eu preciso ir para casa e tomar banho com antecedência."
ham,Fucks babe... o que aconteceu com você? como você nunca voltou?
ham,"Meus pais, Meus filhos, Meus amigos e Meus colegas, todos gritando... surpresa! e eu estava esperando no sofá..."
ham,O que você faz? como você é?
ham,"Oh, realmente? executar, escrever um papel, ir para um filme e ficar em casa à meia-noite, huh?"
spam,"Gostaria de funk up ur fone com uma nova tonalidade semanal resposta TONES2U 2 este texto. www.ringtones.co.uk, o original n melhor. Tones 3GBP taxa de operador de rede aplicável"
ham,O que os chinchillas
ham,"Noite * v bom se algum evento carregado. vai preencher você, não se preocupe ... cabeça * ok mas garganta * irritado. ver você em seis depois!"
ham,Você permanece na cidade?
ham,"Eu sou em casa, meu amor... Se você ainda acordar... *amoroso beijo*"
spam,(Bank of Granite questões Forte-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% ********* Nasdaq Symbol CDGT Que é um $5.00 por...
ham,Já acabou... E eles continuam dizendo eu mushy... Estou tão envergonhado ok...
ham,Hi neva worry bout da verdade coz a verdade me levará 2 horas de coração. é pelo menos uma pessoa única como você merece.
spam,"Última Nokia Mobile ou iPOD MP3 Player + £ 400 proze GARANTE! Responda com: WIN para 83355 agora! Norcorp Ltd. £ 1,50/Mtmsgrcvd18+"
spam,1000 de meninas muitas locais 2 u que r virgins 2 este & r pronto 2 4fil ur cada necessidade sexual. pode u 4fil seu? texto CUTE para 69911(£1.50p. m)
ham,"Ok, eu também vejo televisão."
ham,E a lei?
ham,"Eu não tinha visto o meu Facebook, não é?"
ham,"Senhor, estou à espera do seu e-mail."
ham,"Como você é, meu Amor? você está com seu irmão? tempo para falar inglês com ele? *grins* Diga: Hey Muhommad, Penny diz adeus de todo o mar"
ham,Parabéns a você. ficar longe do sistema. como o seu lado.
ham,"Feliz Ano Novo. eu não quero entrar, mas você pode pls deixar-me saber quanta educação você pagou no último semestre e quanta este semestre é."
ham,Hey mate. Fale ao mag people. We’re on. o é entregue até o fim do mês. entrega no dia 24 de setembro. conversar mais tarde.
ham,Estou em um filme... Colect car oredi...
ham,"Desculpe, vou chamar mais tarde"
ham,"Por isso, não use qualquer tipo de"
ham,E eu sabia que isso já aconteceria há muito tempo.
ham,Minha casa aqui e o céu bastante escuro liao... Se chove então tenho desculpas não 2 correndo já rite...
spam,SMILES: Troque suas milhas acumuladas por dinheiro na conta hoje mesmo. Resgate rapido e facil: smiles-resgate-cash.com
ham,Faça com que Alex saiba que seu aniversário está em mais de quinze minutos do que você está pensando
ham,"De qualquer forma, vou fazer compras em minha própria agora.Cos meus sis ainda não fez.Dun perturba u liao."
ham,"Olá, a reunião de hoje ainda está em curso?"
spam,"Nesta semana, as ofertas de membros de SavaMob estão agora acessíveis. basta chamar 08709501522 para detalhes! SavaMob, POBOX 139, LA3 2WU. Só £ 1.50/semana. SavaMob - oferece móvel!"
ham,Quero assistir esse filme
ham,Oh k:) depois dessa colocação lá ah?
ham,"A prova de cálculo tava muito difícil, acho que vou precisar fazer a recuperação."
ham,"Desculpe, vou chamar mais tarde"
ham,"Oh no babe, eu não vou ir para o seu lugar depois da meia-noite, mas obrigado pela convite"
ham,"Não se preocupe, * é fácil uma vez ter ingredientes!"
ham,Meu querido chegou ao ferry. o que acontece com você
ham,Você está chegando mais tarde?
spam,"Olá, esta é a chamada de Mandy Sullivan de HOTMIX FM...você é escolhido para receber £5000.00 em nosso desenho do Prêmio de Páscoa....Por favor, ligue para 09041940223 para reivindicar antes de 29/03/05 ou seu prêmio será transferido para outra pessoa...."
ham,Como você vai para ver filmes ao seu lado?
ham,Não sei :) Esta semana vou para Tirunelvai da.
ham,Qual é o nome do pessoal que está a tomar aulas para nós?
ham,"O comprimento é o mesmo, mas o topo é mais curto n eu tenho um fringe agora. eu digo que não vou liao. Too lazy. Dun wan 2 distrace u também."
ham,Eu estou fora - tenha uma boa noite!
ham,Então você me pediu para não ligar à rádio.
ham,"Não faz sentido levá-lo lá, a menos que seja gratuito. se você precisa saber mais, wikipedia.com"
ham,"Você é uma garota ruim, eu ainda posso lembrá-los"
ham,Yunny I'm walking in citylink now ü rápido come down... Eu estou muito fome...
spam,Urgente! seu número móvel foi premiado com um Prêmio Bonus Caller de £2000. Chame 09058095201 da linha terrestre. Valido apenas 12 horas
ham,"Wn u r ferido por d prsn que s próximo 2 u, do luta wit dem. Coz somtimes dis luta salva uma relação bt ser quieto deixa nothin em uma relação."
ham,Eu te perdi :)
spam,Você tem 1 novo e-mail. por favor ligue 08719181513.
ham,O que eu tinha a intenção de dizer é cant esperar para ver você novamente ficar entediado com este bridgwater banter
ham,A 4a Lei...
spam,Grátis 1a semana entrada 2 TEXTPOD 4 uma chance 2 ganhar 40GB iPod ou £ 250 em dinheiro a cada wk. Txt VPOD para 81303 Ts&Cs www.textpod.net custcare 08712405020.
ham,Você tem essa história de pessoas
ham,O que é meu querido fazer? dormir ah?
ham,A história de Xmas é paz... A história de Xmas é amor... O milagre de Xmas é Jesus... Tenha um mês abençoado à frente...
ham,"Então veja você, todos nós somos o Natal aqui!"
spam,A UR concedeu um City Break e poderia ganhar uma libra de 200 libras de compras de verão em cada WK. Txt STORE para 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub
ham,"Espero que este texto te encontre sorrindo. se não, então deixe este texto lhe dar uma razão para sorrir."
ham,Chegamos às 14h e agora vamos ao hospital.
ham,Eu posso fazer lasagna para você... vodka...
ham,Hello darlin ive terminou colégio agora assim txt me quando você termina se você pode amar Kate xxx
ham,Hi Petey!noi`m ok só queria 2 chat coz avent falado 2 u 4 um longo tempo-esperança ur doin alrite.have boa nit em js love ya am.x
spam,"Olá, as meninas SEXYCHAT estão esperando por você para escrever-los. texto agora para uma boa noite de bate-papo. envia STOP para parar este serviço"
ham,"K, isso pode acontecer hoje à noite?"
ham,Envie-me seu ID e senha
ham,"Sim, eu sou um homem feminino! por favor, diga-me os seus gostos e desagrados na cama..."
ham,"Oito, escreva-me esta noite e veremos o que está por cima"
ham,"Vou sair em breve, fique lá um pouco depois de 9"
ham,Você está de volta em breve?
ham,Oh Poor Baby!HOPE URFEELING BETTERSN LUV! PROBTHAT OVERDOSE DE WORK HEY GO CAREFUL SPK 2 U SN LOTS OF LOVEJEN XXX.
ham,"Não por propriedade, especialmente não pela primeira ofensa"
ham,"Hey, é * rite u put »10 evey mnth é tudo isso?"
spam,GRATUITO para 1a semana! No1 Nokia ton 4 ur mob todas as semanas apenas txt NOKIA para 87077 Get txting e tell ur mates. zed POBox 36504 W45WQ norma150p/tone 16+
ham,Conheça-te na corporação fora da lacuna ... você pode ver como a minha mente está funcionando!
spam,IFOOD: Cupom de R$ 150 gratis liberado na sua conta. Resgate antes que expire acessando o link: ifood-cupom-vip.com
ham,Quinta-feira no B4
ham,"Olá, Como por solicitação de &lt;#&gt; Rs.5 foi transferido para você"
ham,"Você veio para a minha vida e trouxe o sol para baixo sobre mim, aquecendo meu coração, colocando um sorriso constante no meu rosto, fazendo-me sentir amado e cuidador."
ham,"Ok, eu vou fazer isso logo depois."
ham,"Tenha uma bela noite e quando você acordar para ver esta mensagem, espero que você sorra sabendo que tudo é como deve ser."
ham,Eat jap done oso aft ur lect wat... Ü got lect at 12 rite...
ham,Esta mensagem é de um grande Médico na Índia:-): 1) Não beba APPY FIZZ. Contém Câncer que causa idade
spam,"Esta é a 2a vez que tentamos 2 contact u. U ganhou o prêmio de 750 libras. 2 reivindicações são fáceis, chame 08718726970 NOW!"
spam,Você está escolhido para receber um prêmio de £ 350! Pls ligue para o número de reclamação 09066364311 para recolher o seu prêmio que você é escolhido para receber como um cliente móvel valorizado.
spam,GRATUITO para 1a semana! No1 Nokia ton 4 ur mob todas as semanas apenas txt NOKIA para 8007 Get txting e tell ur mates www.getzed.co.uk POBox 36504 W45WQ norma150p/tone 16+
ham,"Vai ser difícil, mas vou fazer o que tenho que fazer"
ham,"O cara fez um bitching, mas eu agiu como se eu estaria interessado em comprar outra coisa na próxima semana e ele nos deu por livre."
ham,Eu estou cansado... Então eu estou pensando em você... Então o que você está fazendo?
ham,"Sim, mas não me importa porque eu conheço isso lá!"
ham,"Sim, eu estou defeituoso, só pago 2 dias e eu tenho dado um £ 50 PAY RISE 4MY WORK & HAVEBEEN MADE PRESCHOOLCO-ORDINATOR 2I AM FEELINGOOD LUV"
ham,Desculpe me ir para casa primeiro... Papai vem fetch ü depois...
ham,"Você é a garota mais bonita que você já viu, você é o meu bebê e eu estou na sala comum"
ham,Guai... Ü shd haf viu-o quando ele é nua... Ü tão livre hoje?
ham,Diga-me como eu nada... Eu não estou em casa em da aft wat...
ham,"Se eu disse algo errado, desculpe :)"
ham,Estou no hospital e vou voltar para casa à noite.
spam,"Para revisar e KEEP o fantástico Nokia N-Gage game deck com Club Nokia, vá 2 www.cnupdates.com/newsletter. unsubscribe de alertas resposta com a palavra OUT"
ham,Sou eu a única pessoa que não coloca perfis?
spam,83039 62735=£450 UK Break AccommodationVouchers Termos e Condições aplicam-se. 2 reclamação você deve provar o seu número de reclamação que é 15541
ham,"Eu tenho 6 pés, vamos ser uma boa combinação!"
ham,Lol a sua ok não me lembro até a última noite
ham,A designação é um desenvolvedor de software e pode ser que ela tenha chennai :)
ham,Sim... Eu confio em você para comprar novas coisas ASAP para que eu possa experimentá-lo
ham,Eu vou msg depois &lt;#&gt; min.
ham,Pls diz a Nelson que os bbs não estão mais chegando.
spam,RCT' THNQ Adrian para U texto. Rgds Vatian
ham,"Desculpe, por favor, por fim"
ham,"O que está acontecendo, você tem razão?"
spam,Hi if ur lookin 4 saucy daytime fun wiv busty casada mulher Sou grátis toda a próxima semana Chate agora 2 sorte tempo 09099726429 JANINExx Calls£1/minMobsmoreLKPOBOX177HP51FL
ham,O saco precisa continuar :)
spam,CLARO: Pague sua fatura em atraso via PIX com 40% de desconto e evite o corte da sua linha: claro-faturas-br.com
spam,INSS: A prova de vida online e obrigatoria. Faca agora o reconhecimento facial pelo link para nao ter a aposentadoria suspensa.
ham,Sim! eu vou trazer minha taça de medição fri!
spam,Obtenha o seu jardim pronto para o verão com uma seleção gratuita de bulbos de verão e sementes que valem £ 33:50 apenas com The Scotsman neste sábado.
ham,Parece que poderia haver muito tempo gasto naquele chastity dispositivo garoto ... *grins* ... Ou tomar suas batidas como um bom cão. ir para o salão em um bom banho longo agora ?
spam,"Urgente Urgente! Temos 800 voos GRATUITOS para a Europa para dar, chame B4 10th Set & tome um amigo 4 GRATUITOS. chame agora para reivindicar em 09050000555."
ham,"Queridos, como sabemos &lt;#&gt;th é o &lt;#&gt;th aniversário de nosso amado Gopalettan. Estamos planejando dar um pequeno presente naquele dia. Aqueles que gostam de participar em que você é bem-vindo."
spam,Como um assinante registrado yr trazer 4 um voucher de presente de £ 100 será b inserido na recepção de um ano correto.
spam,Urgente Por favor chame 09066612661 da linha. £5000 em dinheiro ou um luxo 4* Canárias Ilhas Feriados espera coleção. T&Cs SAE prêmio. 20M12AQ. 150ppm. 16+ “
ham,S da..al r acima &lt;#&gt;
ham,"Há muito tempo, você me lembra hoje."
ham,"Huh... Hyde park não em mel ah, opps, got confused... De qualquer forma, se tt's e melhor escolha den nós juz tem que tomar isso..."
ham,"Estou olhando para a casa – muito divertido – estou recebendo toda a coisa de laurie feroz – mesmo com o pedaço – na verdade, especialmente com o pedaço."
ham,“Sweet” “morning” “Welcome” “You” “Enjoy” “This Day” “with full of joy” “GUD MRNG”.
ham,Diga-me que eles são fêmeas :V como você está jogando em?Estamos decidindo o que tudo para obter agora
ham,Como é que eu vou cortar o meu cabelo...
ham,"Ok, eu tenho enviado a você a versão mais recente do projeto da."
ham,"Lol, onde você vem com essas ideias?"
ham,"Lmao ok, eu não vou precisar de você para fazer meu cabelo mais."
ham,"Desculpe, vou chamar mais tarde"
ham,"Obrigado, me preencha com tranquilidade e tranquilidade!"
ham,Geee... eu te amo tanto quanto eu apenas posso suportar
ham,"Quando você é grande, Deus vai trazer sucesso."
ham,"Desculpe, eu acho que sempre que eu posso obter uma pegada de minhas conexões, talvez uma hora ou duas?"
ham,A pureza da amizade entre dois não é sobre sorrir depois de ler a mensagem transmitida..É sobre sorrir apenas ao ver o nome.
ham,Acho que o treinamento só começou hoje :)
ham,É como se eu tivesse comprado Ericsson oso não pudesse oredi lar...
ham,Miss call miss call khelate kintu oponente miss call dhorte lage. Thats d rule. um com ótimo telefone recebendo ganhos de qualidade.
spam,O que você quer para Xmas? como cerca de 100 mensagens de texto grátis e um novo telefone de vídeo com meio preço linha de aluguer? chamar grátis agora em 0800 0721072 para saber mais!
ham,Provavelmente um par de horas
ham,Quando você pode sair?
ham,Você não está ao redor ou está apenas dormindo? :V
ham,"Erm ... doente pega você em cerca de 6.45pm. Isso dará tempo suficiente para chegar lá, parque e isso."
ham,"Olá, por exemplo, eu me sinto muito feliz &lt;#&gt; mins and il reply u.."
ham,"Estou em um comboio de volta de Northampton, então eu não tenho medo! estou ficando desligando hoje ho ho! será em torno de quarta-feira, no entanto."
ham,Não tenho tanta imagem na classe.
ham,Ainda no local do cliente
ham,Eu tenho lei... o meu próximo pode?
spam,Você ganhou um prêmio de £ 200 garantido ou até £ 1000 cashto reclamação de prêmio UR grátis no 08000407165 (18+) 2 stop getstop no 88222 PHP. RG21 4JX
